px_code,description,price
48100012,HC INSERT NEW/REPLACE PPM W/ VENTRIC LD(S),"21,491.00"
48100013,HC INSRETION OF ICD PULSE GENERATOR ONLY WITH EXISTING SINGLE LEAD,"30,604.00"
48100014,HC  INS NEW/REP PM W A-V LD(S),"23,528.00"
48100015,HC INSERT PULSE GEN SNGL LEAD,"16,251.00"
48100016,HC EP INS BIV PM GEN ONLY,"15,701.00"
48100017,"HC UPGRADE SC PPM TO DC PPM SYSTEM INCL GEN REM, LEAD TEST, INS NEW LEAD","26,302.00"
48100018,HC INSERT LV LEAD EXISTING PM OR ICD,"18,912.00"
48100019,HC EP L VENTRIC PACING LEAD ADD-ON,"18,912.00"
48100021,HC INS REPL ICD AND LEAD(S) SC/DC,"45,299.00"
48100025,HC INSERT VAD PERC ARTERY ACCESS,"2,801.00"
48100026,HC INSERT PERC A-V TRANSSEPTAL ACCESS,"6,768.00"
48100027,HC REMOVE VAD DIFFERENT SESSION,"4,598.00"
48100028,HC REPOSITION VAD DIFF SESSION,"5,321.00"
48100029,HC CERV CAROTID PTA RT OR LEFT,"26,808.00"
48100032,HC FEMORAL ARTERY EXPOSURE,"3,520.00"
48100033,HC ILIAC ARTERY EXPOSURE,"5,066.00"
48100037,HC BRACHIAL ARTERY EXPOSURE,"4,115.30"
48100042,HC PV ARTERIAL STENT AND PTA,"32,491.00"
48100043,HC TRANSAPICAL TAVR,"52,000.00"
48100044,HC PERC PDA CLOSURE,"13,870.00"
48100045,HC TRANSCATH STENT CCA W/EPS,"57,129.04"
48100046,HC EP INS/REP SUBQ DEFIBRILLATOR,"8,400.00"
48100047,HC EP INST SUBQ IMPLTBL DFB ELCTRD,"7,100.00"
48100048,HC EP INSERT PULSE GEN W/SINGLE LEAD,"8,400.00"
48100049,HC EP REMOVE SICD GEN ONLY,"8,400.00"
48100052,HC FEM/POPL REVASC STNT & ATHER,"54,203.00"
48100053,HC EP REM/REPL SICD GEN ONLY,"8,400.00"
48100054,HC EP RMVL OF SUBQ DEFIBRILLATOR,"7,100.00"
48100055,HC EP REPOS PREV IMPLTBL SUBQ DFB,"7,100.00"
48100056,HC EP EVAL  SUBQ DFB,"1,757.88"
48100057,HC INS PPM GENERATOR ONLY W/EXISTING DUAL LEADS,"16,907.00"
48100063,HC INTRACRANIAL STENT INCLUSIVE,"53,053.49"
48100065,HC CORONARY PTCA SINGLE OR BRANCH,"21,146.00"
48100066,HC CORONARY PTCA SINGLE OR BRANCH -ADD'L BRANCH,"7,412.00"
48100067,HC PRQ CARD ANGIO/ATHRECT 1 ART,"33,699.00"
48100068,HC COR PTCRA PTCA ADDL BRANCH,"18,542.00"
48100069,HC CORONARY BARE METAL STENT PTCA SINGLE,"22,381.00"
48100070,HC COR BMS PTCA ADDL BRANCH,"7,412.00"
48100071,HC CORONARY PTCRA BARE METAL STENT PTCA SINGLE,"32,441.00"
48100072,HC COR PTCRA BMS PTCA ADDL BRANCH,"18,539.00"
48100073,HC COR GR NATIVE INC BMS SING,"33,738.00"
48100074,HC COR GR BMS EA ADDL BRANCH INC,"19,836.00"
48100075,"HC PERC REVASC AMI, BMS, PTCRA AND/OR PTCA INCL ASP THROMBEC","32,441.00"
48100076,"HC PERC REVASC CTO, BMS, PTCRA, AND/OR PTCA","32,441.00"
48100077,"HC PERC REVASC CTO, BMS, PTCRA, AND/OR PTCA - EACH ADD'L","18,539.00"
48100078,HC ENDOLUM IMAG COR/GR IVUS OR OCT; EA ADDL VES,"6,609.90"
48100079,HC RHC ONLY NO CORS,"5,499.00"
48100080,HC LEFT HRT CATH W/VENTRCLGRPHY,"10,246.00"
48100081,HC LHC RHC WITH OR WITHOUT LV - NO CORONARIES,"11,789.00"
48100082,HC CORONARY ARTERY ANGIO S&I,"10,978.00"
48100083,HC CORONARY GRAFTS IM - NO LHC OR IM INJECTION ONLY,"12,517.00"
48100084,HC CORONARIES RHC - NO LHC,"16,706.00"
48100085,HC CORONARY GRAFTS IM RHC - NO LHC,"18,245.00"
48100086,HC CORONARIES LHC WITH OR WITHOUT LV,"12,805.00"
48100087,HC L HRT ART/GRFT ANGIO,"13,947.00"
48100088,HC R&L HRT ART/VENTRICLE ANGIO,"16,706.00"
48100089,HC CORONARIES LHC WITH OR WITHOUT LV RHC GRAFTS,"15,491.00"
48100090,HC TRANSSEPTAL APICAL PUNCTURE,"5,838.00"
48100092,HC RT HEART CATH CONGENITAL,"5,730.00"
48100093,HC RHC RETROGRADE LHC CONGENITAL,"9,519.00"
48100094,HC CORS DURING CONG CATH ADD,"10,482.00"
48100095,HC GRAFTS DURING CONGENITAL CATH - ADD ON,"11,228.00"
48100096,HC LV OR LA DURING CONGENITAL CATH ADDL,"10,948.00"
48100097,HC RV OR RA ANGIOGRAM WITH CATH,"7,534.00"
48100098,HC INJECT SUPRVLV AORTOGRAPHY,"7,536.00"
48100099,HC PULMONARY ANGIOGRAPHY - ADD ON,"8,330.00"
48100100,HC PERCUTANEOUS SEPTAL CLOSURE OF ASD INCL RHC,"13,870.00"
48100101,HC PERCUTANEOUS SEPTAL CLOSURE OF VSD INCL RHC,"13,870.00"
48100102,HC EP BUNDLE OF HIS RECORDING,"6,584.00"
48100103,HC EP INTRA-ATRIAL RECORDING,"6,584.00"
48100104,HC EP RIGHT VENTRICULAR RECORDING,"6,584.00"
48100105,HC INTRA VENT/INTRA ATRIAL MAPPING FOR TACHY ADD ON,"6,584.00"
48100106,HC EP INTRA-ATRIAL PACING,"6,584.00"
48100107,HC EP INTRAVENTRICULAR PACING,"6,584.00"
48100108,HC EP ELECTROPHYS MAP 3D ADD-ON,"6,584.00"
48100109,HC EP EVAL W/LA PACING AND REC FROM CS,"6,976.00"
48100110,HC EP EVAL W/LV PACING AND REC FROM CS,"17,288.00"
48100111,HC EP STIMULATION PACING HEART,"7,450.00"
48100112,HC EP HEART PACING MAPPING,"13,559.00"
48100113,HC EP EVALUATION HEART DEVICE,"3,079.14"
48100115,HC EP AICD TEST/PRE-DISCHARGE,"15,557.58"
48100116,HC ABLATION AV NODE FOR CHB W/WO TEM PACING,"16,911.00"
48100117,HC EP & ABLATE SUPRAVENT ARRHYT,"35,131.00"
48100118,HC EP & ABLATE VENTRIC TACHY,"65,152.00"
48100119,HC ABLATION SECONDARY TO PRIMARY NOT AFIB - ADD ON,"1,210.00"
48100120,HC EP TX ATRIAL FIB PULM VEIN ISOL,"47,944.00"
48100121,HC EP TX L/R ATRIAL FIB ADDL,"3,632.00"
48100122,HC EP TILT TABLE EVALUATION,"2,540.00"
48100123,HC REPLACE AORTIC VALVE OPEN,"55,067.00"
48100124,"HC ILIAC ART ANGIO,CARDIAC CATH",349
48100126,HC CORONARY DRUG ELUTING STENT PTCA SINGLE,"22,381.00"
48100127,HC CORONARY DRUG ELUTING STENT PTCA -ADDITIONAL BRANCH,"9,583.00"
48100129,HC CORONARY PTRCA DRUG ELUTING STENT PTCA - ADDITIONAL BRANCH,"18,539.00"
48100130,HC COR GR NATIVE DES SING INCLUSIVE,"33,738.00"
48100131,HC COR GR EA INC DES ADDL BRANCH,"19,836.00"
48100132,"HC PERC REVASC AMI, DES, PTCRA AND/OR PTCA INCL ASP THROMBEC","32,441.00"
48100133,"HC PERC REVASC CTO, DES, PTCRA, AND/OR PTCA","32,441.00"
48100134,"HC PERC REVASC CTO, DES, PTCRA, AND/OR PTCA-EACH ADD'L","18,539.00"
48100137,HC ILIAC PTA,"22,289.00"
48100138,HC EP ABLATE ATRIA X10SV ENDO,"25,975.00"
48100139,HC EP INS BIVPM GEN W/EXIST MU LDS,"16,907.00"
48100140,HC AAA REPAIR WITH AUI DEVICE,"13,000.00"
48100141,HC FEM FEM BYPASS WITH EVAR,"3,500.00"
48100144,HC EPICARDIAL LEAD PLACEMENT,"17,770.62"
48100145,HC PERCUTANEOUS FEMORAL TAVR,"60,794.23"
48100146,HC TRANSAXILLARY TAVR,"54,000.00"
48100147,HC TRANSAORTIC TAVR,"54,000.00"
48100149,HC THROMBOENDART DEEP FEMORAL,"3,700.00"
48100150,HC ILIOFEMORAL BYPASS,"4,200.00"
48100151,HC EP REMV & REPLC CVD GEN DUAL LEAD,"45,434.00"
48100152,HC EP REMV & REPLC CVD GEN MULT LEAD,"45,434.00"
48100153,HC CORONARY PTRCA DRUG ELUTING STENT PTCA - SINGLE,"32,441.00"
48100154,HC EP REMV&REPLC CVD GEN SING LEAD,"30,604.00"
48100157,HC EP PM DEVICE EVAL IN PERSON,"13,041.50"
48100158,HC EXPLORATORY LAPAROTOMY,"12,566.87"
48200001,HC CARDIOVASCULAR STRESS TEST,694.72
48200002,HC TREADMILL,"1,292.87"
48900001,HC REPAIR OF STERNUM SEPARATION,"1,783.19"
51000001,HC I & D FOREIGN BODY COMPLICATED,264.59
51000002,HC I & D PILONOIDAL CYST SIMPLE,531.7
51000003,HC REMOVE FOREIGN BODY,"1,761.87"
51000004,HC COMPLEX DRAINAGE WOUND,"2,180.71"
51000005,HC DEBRIDE SKIN AT FX SITE,"1,087.22"
51000010,HC SHAVE SKIN LESION 0.5 CM/<,101.57
51000011,HC EXC TR-EXT B9+MARG 0.5 CM<,248.29
51000012,HC CLEAN OUT MASTOID CAVITY,99.07
51000045,HC REMOVAL OF NAIL BED,619.48
51000049,HC INSERT DRUG IMPLANT DEVICE,125.4
51000050,HC REMOVE DRUG IMPLANT DEVICE,125.4
51000051,HC REMOVE/INSERT DRUG IMPLANT,125.4
51000052,HC RPR S/N/AX/GEN/TRNK2.6-7.5CM,685.94
51000053,HC CLOSURE OF SPLIT WOUND,469
51000054,HC DRESS/DEBRID P-THICK BURN S,"1,127.35"
51000056,HC RESECT INFERIOR TURBINATE,223.21
51000057,HC INJECTION TREATMENT OF NOSE,184.34
51000058,HC REMOVE NASAL FOREIGN BODY,469
51000059,HC ABLATE INF TURBINATE SUBMUC,184.34
51000060,HC CONTROL OF NOSEBLEED SIMPLE,496.58
51000061,HC CONTROL OF NOSEBLEED COMPLEX,884.07
51000062,HC CONTROL OF NOSEBLEED INITIAL,496.58
51000063,HC REPEAT CONTROL OF NOSEBLEED,884.07
51000065,HC NASAL/SINUS ENDOSCOPY DX,312.36
51000066,HC NASAL/SINUS ENDOSCOPY SURG,412.57
51000067,HC EXPLORATION MAXILLARY SINUS,412.57
51000068,HC DIAGNOSTIC LARYNGOSCOPY INDIRECT,125.4
51000069,HC DIAGNOSTIC LARYNGOSCOPY,200.64
51000070,HC REMOVE FOREIGN BODY LARYNX,407.55
51000071,HC REMOVAL OF LARYNX LESION,412.57
51000072,HC DIAGNOSTIC LARYNGOSCOPY W STROBOSCOPY,407.55
51000073,HC SURGERY/SPEECH PROSTHESIS,208.1
51000081,HC BIOPSY/REMOVAL LYMPH NODES,706
51000082,HC BIOPSY OF LIP,278.39
51000083,HC BIOPSY OF TONGUE,218.2
51000084,HC EXCISION OF TONGUE LESION,184.34
51000085,HC REMOVAL OF SALIVARY STONE,184.34
51000086,HC BIOPSY OF THROAT,218.2
51000087,HC BIOPSY OF UPPER NOSE/THROAT,184.34
51000095,HC DRAIN BL W/CATH INSERTION,694.72
51000096,HC CHANGE OF BLADDER TUBE COMPLICATED,224.47
51000113,HC DESTROY VULVA LESIONS SIM,160.51
51000114,HC BIOPSY OF VULVA/PERINEUM,283.4
51000115,HC DRAINAGE OF PELVIC FLUID,272.12
51000116,HC DESTROY VAG LESIONS SIMPLE,209.42
51000117,HC FITTING OF DIAPHRAGM/CAP,35.11
51000118,HC EXAM OF VAGINA W/SCOPE,264.22
51000119,HC EXAM/BIOPSY OF VAG W/SCOPE,264.22
51000120,HC EXAM OF CERVIX W/SCOPE,152.99
51000121,HC BX/CURETT OF CERVIX W/SCOPE,283.4
51000122,HC BIOPSY OF CERVIX W/SCOPE,264.22
51000123,HC ENDOCERV CURETTAGE W/SCOPE,264.22
51000124,HC ENDOCERVICAL CURETTAGE,272.12
51000125,HC CONIZATION OF CERVIX,906.64
51000126,HC DILATION OF CERVICAL CANAL,216.94
51000127,HC BIOPSY OF UTERUS LINING,144.21
51000128,HC DILATION AND CURETTAGE,726.07
51000129,HC INSERT INTRAUTERINE DEVICE,198.13
51000130,HC REMOVE INTRAUTERINE DEVICE,275.88
51000131,HC ENT 41108 FF,218.2
51000132,HC HYSTEROSCOPY BIOPSY,280.9
51000133,HC N BLOCK INJ TRIGEMINAL,252.05
51000136,HC REMOVE EXTERNAL EAR PARTIAL,336.07
51000137,HC REMOVE IMPACTED EAR WAX,486.55
51000138,HC INCISION OF EARDRUM,278.39
51000139,HC CREATE EARDRUM OPENING,218.2
51000140,HC OFFICE OP VISIT-NEW L1,191.4
51000141,HC OFFICE OP VISIT-NEW L2,267.3
51000142,HC OFFICE OP VISIT-NEW L3,232.1
51000143,HC OFFICE OP VISIT-NEW L4,909.7
51000144,HC OFFICE OP VISIT-NEW L5,998.8
51000145,HC OFFICE OP VISIT-EST L1,102.3
51000146,HC OFFICE OP VISIT-EST L3,519.2
51000147,HC OFFICE OP VISIT-EST L4,638
51000148,HC OFFICE OP VISIT-EST L5,724.9
51000149,HC CA SCREEN;PELVIC/BREAST EXAM,88.1
51000153,HC OFFICE/OUTPATIENT VISIT EST,149.23
51000154,HC BIOPSY OF VULVA/PERINEUM EA ADDL LESION,248.29
51000155,HC GYN 57511 FF,152.99
51000156,"HC BIOPSY OF CERVIX, SINGLE OR MULT","1,597.60"
51000157,HC ENT 20670 FF,336.07
51000158,HC ENT 31576 FF,412.57
51000159,HC ENT 31615 FF,210.67
51000160,HC ENT 30100 FF,218.2
51000161,HC ENT 21320 FF,73.99
51000162,HC ENT 40808 FF,204.4
51000163,HC ENT 42100 FF,218.2
51000164,HC ENT 41105 FF,147
51000165,HC ENT 69436 FF,184.34
51000170,HC APPLICATION OF PASTE BOOT,128.82
51000173,HC DEB SUBQ TISSUE 20 SQ CM/<,532
51000174,HC EXC TR-EXT B9+MARG 1.1-2 CM,225.72
51000175,HC DEB MUSC/FASCIA 20 SQ CM/<,225.72
51000176,HC OFFICE OP VISIT-NEW L2,119
51000177,HC OFFICE OP VISIT-EST L5,267.3
51000178,HC PSYTX CRISIS INITIAL 60 MIN,415
51000179,HC MULTIPLE FAMILY GROUP PSYTX,415
54000001,HC BLS MILES,14.93
54000002,HC ALS  LEVEL 1,"2,142.04"
54000003,HC ALS1-EMERGENCY,"2,243.41"
54000004,HC BLS,609.39
54000005,HC ALS 2,"3,034.76"
54000006,HC SPECIALTY CARE TRANSPORT,"5,516.30"
54000007,HC SCT MILES,48.49
54000008,Transportation Services,14.93
54000012,Transportation Services,48.49
54000017,Transportation Services,"2,142.04"
54000019,Transportation Services,"2,243.41"
54000020,HC INTER-HOSP ALS LEVEL I EMEG RT,"2,243.41"
54000021,Transportation Services,609.39
54000023,Transportation Services,"3,034.76"
54000025,Transportation Services,"5,516.30"
54000028,HC ALS LEVEL I RETURN,"2,142.04"
54000029,HC ALS MILES,14.93
54000030,ALS LEVEL I-EMERGENCY MILES,14.93
54000031,HC ALS LEVEL 2 MILES,14.93
54000032,HC NON COVERED AMBULANCE MILES,14.93
54000033,HC WHEELCHAIR BASE RATE,67.17
54000034,HC WHEELCHAIR PER MILE,2.99
54000035,HC WHEELCHAIR NON COVERED MILES,3.06
54000036,HC INTER-HOSP WHEELCHAIR BASE,67.17
54000037,HC INCOMPLETE DOCUMENTATION - ALS BASE,"2,142.04"
54000038,HC INCOMPLETE DOCUMENTATION - ALS MILES,14.93
54000039,HC NO CONSENT SIGNED - ALS BASE,"2,142.04"
54000040,HC NO CONSENT SIGNED - ALS MILES,14.93
54000041,HC SERVICE/PROCEDURE UNAVAILABLE - ALS BASE,"2,142.04"
54000042,HC SERVICE/PROCEDURE UNAVAILABLE - ALS MILES,14.93
54000043,HC TRANSFER AT WAKEMED REQUEST - ALS BASE,"2,142.04"
54000044,HC TRANSFER AT WAKEMED REQUEST - ALS MILES,14.93
61000001,HC MAGNETIC IMAGE JAW JOINT,"3,880.00"
61000002,HC MRI CHEST W/O DYE,"4,426.00"
61000003,HC MRI CHEST W/DYE,"5,125.00"
61000004,HC MRI CHEST W/O & W/DYE,"6,019.00"
61000005,HC MRI PELVIS W/O DYE,"3,880.00"
61000006,HC MRI PELVIS W/DYE,"4,174.00"
61000007,HC MRI PELVIS W/O & W/DYE,"5,279.00"
61000008,HC MRI UPPER EXTREMITY W/O DYE,"4,764.00"
61000009,HC MRI UPPER EXTREMITY W/DYE,"4,997.00"
61000010,HC MRI UPPR EXTREMITY W/O&W/DYE,"5,381.00"
61000011,HC MRI JOINT UPR EXTREM W/O DYE,"4,764.00"
61000012,HC MRI JOINT UPR EXTREM W/DYE,"5,381.00"
61000013,HC MRI JOINT UPR EXTR W/O&W/DYE,"5,381.00"
61000014,HC MRI LOWER EXTREMITY W/O DYE,"4,764.00"
61000015,HC MRI LOWER EXTREMITY W/DYE,"4,699.00"
61000016,HC MRI LWR EXTREMITY W/O&W/DYE,"5,381.00"
61000017,HC MRI JNT OF LWR EXTRE W/O DYE,"4,764.00"
61000018,HC MRI JOINT OF LWR EXTR W/DYE,"4,699.00"
61000019,HC MRI JOINT LWR EXTR W/O&W/DYE,"5,381.00"
61000020,HC MRI ABDOMEN W/O DYE,"4,426.00"
61000021,HC MRI ABDOMEN W/DYE,"5,126.00"
61000022,HC MRI ABDOMEN W/O & W/DYE,"6,019.00"
61000023,HC MRI VENOGRAM CHEST,"3,880.00"
61000024,HC MRI VENOGRAM LOWER EXT BIL,"2,305.00"
61000025,HC CARDIAC MRI FOR MORPH,"4,203.00"
61000026,HC CARDIAC MRI FOR MORPH W/DYE,"3,980.00"
61000027,HC CARD MRI VELOC FLOW MAPPING,"4,766.00"
61000029,HC MR SPECTROSCOPY,"4,901.00"
61000030,HC MAGNETIC IMAGE BONE MARROW,"3,600.00"
61000031,"HC MRI W/CONT, BREAST,  UNI","2,005.00"
61000032,"HC MRI W/O CONT, BREAST, UNI","1,284.00"
61000033,"HC MRI W/O FOL W/CONT, BRST, UN","2,178.00"
61000034,"HC MRI W/CONT, BREAST,  BI","2,630.00"
61000035,"HC MRI W/O FOL W/CONT, BREAST,","2,840.00"
61000036,"HC MRA W/O CONT, PELVIS","4,072.00"
61000037,"HC MRA W/O FOL W/CONT, PELVIS","5,072.00"
61000038,"HC MRA, W/O DYE, UPPER EXTR","3,603.00"
61000039,HC MRI BREAST NEEDLE LOC INIT LES,"2,486.72"
61000040,"HC MRA, W/O&W/DYE, UPPER EXTR","4,997.00"
61000041,HC MRI VENOGRAM LOWER EXT LT OR RT,"1,372.00"
61000042,HC MRI VENOGRAM PELVIS,"3,880.00"
61000043,HC MRI VENOGRAM UPPER EXT BIL,"2,305.00"
61000044,HC MRI VENOGRAM UPPER EXT LT OR LT,"1,372.00"
61000045,HC MRI BREAST BIOPSY INIT LES,"2,735.74"
61000046,HC MRI BREAST BIOPSY EA AD LES,"2,138.32"
61000047,HC MRI BREAST NEEDLE LOCEA AD LES,"1,542.07"
61000048,HC MRI ENT CONTRAST,"5,126.00"
61000049,HC MRI BREAST BIL W/O CONTRAST,"2,421.00"
61000050,HC MRA PELVIS WITH CONTRAST,"4,650.00"
61000051,HC MRI FETAL SINGLE/FIRST GESTATION,"4,426.00"
61000052,HC MRI FETAL ADDTL GESTATION,"2,213.00"
61100001,HC MRI ORBIT/FACE/NECK W/O DYE,"4,426.00"
61100002,HC MRI ORBT/FAC/NCK W/O &W/DYE,"6,019.00"
61100003,HC MRI BRAIN STEM W/O DYE,"3,939.00"
61100004,HC MRI BRAIN STEM W/DYE,"4,563.00"
61100005,HC MRI BRAIN STEM W/O & W/DYE,"5,359.00"
61100006,HC RI ORBIT CONTRAST ONLY,"5,126.00"
61200001,HC MRI NECK SPINE W/O DYE,"4,426.00"
61200002,HC MRI NECK SPINE W/DYE,"5,126.00"
61200003,HC MRI CHEST SPINE W/O DYE,"4,426.00"
61200004,HC MRI CHEST SPINE W/DYE,"5,126.00"
61200005,HC MRI LUMBAR SPINE W/O DYE,"4,426.00"
61200006,HC MRI LUMBAR SPINE W/DYE,"5,126.00"
61200007,HC MRI NECK SPINE W/O & W/DYE,"6,019.00"
61200008,HC MRI CHEST SPINE W/O & W/DYE,"6,019.00"
61200009,HC MRI LUMBAR SPINE W/O & W/DYE,"6,019.00"
61200010,"HC MRA, W/DYE, SPINAL CANAL","4,174.00"
61200011,"HC MRA, W/O DYE, SPINAL CANAL","3,603.00"
61200012,"HC MRA, W/O&W/DYE, SPINAL CANAL","5,072.00"
61200013,"HC MRA, W/DYE, UPPER EXTREMITY","4,997.00"
61500001,HC MR ANGIOGRAPHY HEAD W/O DYE,"3,880.00"
61500002,HC MR ANGIOGRAPH HEAD W/O&W/DYE,"3,880.00"
61500003,HC MR ANGIOGRAPHY NECK W/O DYE,"3,880.00"
61500004,HC MR ANGIOGRAPHY NECK W/DYE,"4,728.00"
61500005,HC MR ANGIOGRAPH NECK W/O&W/DYE,"5,279.00"
61500006,HC MRI VENOGRAM ABDOMEN,"3,880.00"
61600001,HC MR ANG LWR EXT W OR W/O DYE,"3,604.00"
61600002,"HC MRA W/CONT, LWR EXT","4,997.00"
61600004,HC MRA LOW/EXT W/WO,"5,113.00"
61800001,"HC MRA W/CONT, ABD","5,126.00"
61800002,"HC MRA W/O CONT, ABD","4,426.00"
61800003,"HC MRA W/O FOL W/CONT, ABD","6,019.00"
61800004,"HC MRA W/O CONT, CHEST","3,880.00"
61800005,"HC MRA W/O FOL W/CONT, CHEST","5,279.00"
61800006,HC MRA CHEST WITH CONTRAST,"4,174.00"
62100001,HC MAMMO CLIP,"1,150.46"
63400001,HC WILLOW PHARMACY RC 634,0
63500001,HC WILLOW PHARMACY RC 635,0
63600005,HC DERMACELL PER SQ SM,384.95
63600007,HC PARENTERAL NUTRITION ADDITIV,12.02
63600009,HC DERMAGRAFT,219.08
63600010,HC THERASKIN,107.86
63600037,HC APLIGRAF,182.01
63700001,HC WILLOW PHARMACY RC 637,0
68100001,HC TRAUMA RESPONS W/HOSP CRITI,"7,474.00"
68100002,HC PARTIAL TRAUMA ACT,"5,275.83"
71000002,HC PACU A/PHASE II MINUTE CHARGE,385
71000003,HC PACU B/PHASE II MINUTE CHARGE,385
72100001,HC IN-ROOM LABOR 0-2 HRS,886.27
72100002,HC IN-ROOM LABOR 2-5 HRS,"1,109.16"
72100003,HC IN-ROOM LABOR 5-8 HRS,"1,329.24"
72100004,HC IN-ROOM LABOR 8-12 HRS,"1,552.08"
72100005,HC IN-ROOM LABOR 12-18 HRS,"2,480.67"
72100006,HC IN-ROOM LABOR 18-24 HRS,"3,278.84"
72200001,HC NORMAL VAGINAL DELIVERY,"3,626.57"
72200002,HC MINOR DELIVERY (ALREADY DELIV),"2,207.67"
72200003,HC COMPLEX VAGINAL DELIVERY,"4,099.95"
72300001,HC CIRCUMCISION,559.91
73000001,HC ELECTROCARDIOGRAM TRACING,329.8
73100001,HC ECG MONIT/REPRT UP TO 48 HRS,"1,157.44"
73100002,HC HOLTER MONITOR ANALYSIS,580.6
74000001,HC MULTIPLE SLEEP LATENCY TEST,"4,378.74"
74000002,HC OVERNIGHT POLYSOMNOG - PARTIAL,"1,941.42"
74000003,HC POLYSOM 6/>YRS CPAP 4/> PARM,"3,100.00"
74000004,HC EEG 41-60 MINUTES,691.98
74000005,HC EEG OVER 1 HOUR,758.1
74000006,HC EG - AWAKE ADULT,"1,380.54"
74000007,HC EEG AWAKE/SLEEP-ADULT,"1,269.96"
74000008,HC EEG COMA OR SLEEP ONLY,"1,230.06"
74000009,HC EEG CEREBRAL DEATH ONLY,"1,426.14"
74000010,HC SURGERY ELECTROCORTICOGRAM,"1,215.13"
74000011,HC BLINK REFLEX TEST,373.92
74000012,HC CABLE TELEM MON <12 HRS,"6,731.70"
74000015,HC EEG DURING SURGERY,"1,200.08"
74000016,HC EEG DIGITAL ANALYSIS,"1,152.54"
74000017,HC EEG MONITORING/FUNCTION TEST,"1,009.47"
74000018,HC OVERNIGHT POLYSOMNOGRAM,"2,800.00"
74000019,HC PEDIATRIC POLYSOMNOGRAM,"5,244.00"
74000020,HC EEG - AWAKE PEDIATRIC,"1,419.30"
74000021,HC EEG - NEONATAL,"1,460.34"
74000022,HC EEG AWAKE/SLEEP-PEDIATRIC,"1,285.92"
74000023,HC CABLE TELEM MONITOR EA 24 HR,"13,467.96"
74000024,HC EEG MONITORING/COMPUTEREA 24 HRS,"2,494.21"
74000029,HC ELECTRODE STIMULATION BRAIN-INIT HR,"1,086.00"
74000030,HC ELECTRODE STIM BRAIN ADD-ON,903
74000031,HC SLEEP STD AIRFLOW HRT RATE&O2 SAT EFFORT UNATT,"1,000.00"
75000001,HC ESOPHAGUS MOTILITY STUDY,"1,388.52"
75000002,HC GASTROESOPHAGEAL REFLUX TEST,"4,934.49"
75000003,HC G-ESOPH REFLX TST W/ELECTROD BRAVO,"4,935.74"
75000004,HC GI TRACT CAPSULE ENDOSCOPY PILLCAM,"2,765.00"
76100001,HC DEBRIDE INFECTED SKIN ADD-ON,115.37
76100002,HC DEB SUBQ TISSUE 20 SQ CM/<,667.13
76100003,HC DEB MUSC/FASCIA 20 SQ CM/<,328.55
76100004,HC DEB BONE 20 SQ CM/<,"1,087.22"
76100005,HC TRIM SKIN LESION,130.42
76100006,HC TRIM SKIN LESIONS 2 TO 4,147.97
76100007,HC TRIM SKIN LESIONS OVER 4,164.27
76100008,HC WOUND CARE EXC TR-EXT B9+MARG 1.1-2 CM,527.93
76100009,HC EXC TR-EXT B9+MARG 2.1-3CM/<,864.01
76100010,HC CLOSURE OF SPLIT WOUND W/PACKING,615.71
76100011,HC LATE CLOSURE OF WOUND,"2,214.56"
76100012,HC SKIN SUB GRAFT TRNK/ARM/LEG,"2,894.52"
76100013,HC SKIN SUB GRAFT T/A/L ADD-ON,496.88
76100014,HC SKIN SUB GRFT T/ARM/LG CHILD,536.63
76100015,HC SKN SUB GRFT T/A/L CHILD ADD,496.88
76100016,HC SKIN SUB GRAFT FACE/NK/HF/G,536.63
76100017,HC SKIN SUB GRAFT F/N/HF/G ADDL,496.88
76100018,HC SKN SUB GRFT F/N/HF/G CHILD,536.63
76100019,HC SKN SUB GRFT F/N/HF/G CH ADD,496.88
76100020,HC APPLY SHORT LEG CAST,331.06
76100021,HC APPLY SHORT LEG CAST WALKING/AMBUL,331.06
76100022,HC APPLY RIGID LEG CAST,331.06
76100023,HC APPLICATION OF LEG CAST,141.7
76100024,HC PAIN MANAGEMENT,"2,168.36"
76100026,HC VENTRIC DRAIN/INST VENTR PROC,"2,441.03"
76100027,HC VENTRIC CATH/PRESS INST PROC,"2,441.03"
76100028,HC PL OF CERVICAL/TONG REACT/PROC,"4,969.46"
76100029,HC TRIGGER POINT INJ 1-2 MUSCLES,763.42
76100030,HC TRIGGER PT INJ 3 OR MORE MUSCL,763.42
76100031,HC JOINT INJECTIONS LARGE,590.1
76100032,HC CERVICAL/THORACIC FACET INJ LEVEL I,"2,168.36"
76100033,HC LUMBAR/SACRAL FACET INJ LEVEL I,"2,168.36"
76100034,HC CERVICAL/THORACIC TRANSFOR LEVEL I,"2,168.36"
76100035,HC LUMBAR/SACRAL TRANSFOR LEVEL I,"2,168.36"
76100036,HC INJ SPINE LUMB/SACRAL/CAUDAL ESI,"2,168.36"
76100037,HC PAIN MANAGEMENT/OTHER PROC,"2,168.36"
76100038,HC INSERT PERIPH CVP < AGE 5,"2,758.80"
76100039,HC DRAW BLOOD OFF VENOUS DEVICE,109.1
76100040,HC RECTUM SURGERY PROCEDURE,552.99
76100041,HC IRRIGATION OF BLADDER,303.47
76100042,HC INSERT BLADDER CATHETER (INTERMIT CATH),496.58
76100043,HC JOINT INJECTIONS MEDIUM,537.6
